voleq,position1_family_code,forest_or_geoarea,model_mnemonic,species_code,family,profile_based,dispatch_routine,source,notes
P16MAC0998,P,16,MAC0,998,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:249,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC1***,P,16,MAC1,***,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:109,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16PIL0***,P,16,PIL0,***,direct_volume,FALSE,PILLSBURY_DNR24 (fia_nw_tarif.for:426),fiaeq2nveleq.for:87,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16SMF0***,P,16,SMF0,***,direct_volume,FALSE,SUMMERFIELD_DNR24 (fia_nw_tarif.for:295),fiaeq2nveleq.for:82,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32BEL0264,P,32,BEL0,264,direct_volume,FALSE,BELL_DNR24 (fia_nw_tarif.for:223),fiaeq2nveleq.for:233,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32BRC1***,P,32,BRC1,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:68,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32BRC2***,P,32,BRC2,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:63,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32BRI0***,P,32,BRI0,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:73,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32BRO0***,P,32,BRO0,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:78,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32CHA0263,P,32,CHA0,263,direct_volume,FALSE,CHAMBERS_DNR24 (fia_nw_tarif.for:339),fiaeq2nveleq.for:228,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32CHT0064,P,32,CHT0,064,direct_volume,FALSE,CHT_DNR24 (fia_nw_tarif.for:378),fiaeq2nveleq.for:134,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32CUR0351,P,32,CUR0,351,direct_volume,FALSE,CURTIS_DNR24 (fia_nw_tarif.for:561),fiaeq2nveleq.for:240,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32KIN0202,P,32,KIN0,202,direct_volume,FALSE,KING_DNR24 (fia_nw_tarif.for:255),fiaeq2nveleq.for:216,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32KRU0***,P,32,KRU0,***,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:94,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32MAC0015,P,32,MAC0,015,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:119,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0020,P,32,MAC0,020,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:128,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0081,P,32,MAC0,081,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:141,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0108,P,32,MAC0,108,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:159,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0117,P,32,MAC0,117,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:168,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0119,P,32,MAC0,119,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:175,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0122,P,32,MAC0,122,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:197,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0202,P,32,MAC0,202,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:211,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC0998,P,32,MAC0,998,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:250,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P32MAC1***,P,32,MAC1,***,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:110,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32PIL0***,P,32,PIL0,***,direct_volume,FALSE,PILLSBURY_DNR24 (fia_nw_tarif.for:426),fiaeq2nveleq.for:88,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P32SMF0***,P,32,SMF0,***,direct_volume,FALSE,SUMMERFIELD_DNR24 (fia_nw_tarif.for:295),fiaeq2nveleq.for:83,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R00CLE0000,R,00,CLE0,000,direct_volume,FALSE,CLENDENEN_SMALLTREE (fia_vol_r234.for:257),fiaeq2nveleq.for:308,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00CLE0001,R,00,CLE0,001,direct_volume,FALSE,CLENDENEN_SMALLTREE (fia_vol_r234.for:257),fiaeq2nveleq.for:309,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00MCT0122,R,00,MCT0,122,direct_volume,FALSE,MACTAGUE_VOL (fia_vol_r234.for:98),fiaeq2nveleq.for:509,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00MCT1122,R,00,MCT1,122,direct_volume,FALSE,MACTAGUE_VOL (fia_vol_r234.for:98),fiaeq2nveleq.for:510,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00MOI0***,R,00,MOI0,***,direct_volume,FALSE,MOISEN_VOL (fia_vol_r1.for:144),fiaeq2nveleq.for:304,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R00MOI1***,R,00,MOI1,***,direct_volume,FALSE,MOISEN_VOL (fia_vol_r1.for:144),fiaeq2nveleq.for:289,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R00MYE0122,R,00,MYE0,122,direct_volume,FALSE,MYERS_VOL (fia_vol_r234.for:186),fiaeq2nveleq.for:190,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00MYE1122,R,00,MYE1,122,direct_volume,FALSE,MYERS_VOL (fia_vol_r234.for:186),fiaeq2nveleq.for:191,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R00RMR0***,R,00,RMR0,***,direct_volume,FALSE,EAST_VOL (fia_east_vol.for:12),fiaeq2nveleq.for:56,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R01CLE0000,R,01,CLE0,000,direct_volume,FALSE,CLENDENEN_SMALLTREE (fia_vol_r234.for:257),fiaeq2nveleq.for:310,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R01CLE0001,R,01,CLE0,001,direct_volume,FALSE,CLENDENEN_SMALLTREE (fia_vol_r234.for:257),fiaeq2nveleq.for:311,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R01FAU0***,R,01,FAU0,***,direct_volume,FALSE,FAUROT_VOL (fia_vol_r1.for:18),fiaeq2nveleq.for:264,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R01KEM0***,R,01,KEM0,***,direct_volume,FALSE,KEMP (fia_kemp_vol.for:25),fiaeq2nveleq.for:58,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R01KEM0202,R,01,KEM0,202,direct_volume,FALSE,KEMP (fia_kemp_vol.for:25),fiaeq2nveleq.for:205,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R01KEM0740,R,01,KEM0,740,direct_volume,FALSE,KEMP (fia_kemp_vol.for:25),fiaeq2nveleq.for:244,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R02ALN0***,R,02,ALN0,***,direct_volume,FALSE,ALLEN_SMALLTREE (fia_vol_r1.for:234),fiaeq2nveleq.for:23,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R02ALN1***,R,02,ALN1,***,direct_volume,FALSE,ALLEN_SMALLTREE (fia_vol_r1.for:234),fiaeq2nveleq.for:24,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
R03CHO0065,R,03,CHO0,065,direct_volume,FALSE,CHOJNACKY15_30 (fia_vol_r234.for:16),fiaeq2nveleq.for:417,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R03CHO0066,R,03,CHO0,066,direct_volume,FALSE,CHOJNACKY15_30 (fia_vol_r234.for:16),fiaeq2nveleq.for:415,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
R03CHO0106,R,03,CHO0,106,direct_volume,FALSE,CHOJNACKY15_30 (fia_vol_r234.for:16),fiaeq2nveleq.for:454,"FIA national volume-equation family, REGN=R (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00BUR0131,S,00,BUR0,131,direct_volume,FALSE,BURKHART_VOL (fia_vol_r89.for:237),fiaeq2nveleq.for:527,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00BUR1131,S,00,BUR1,131,direct_volume,FALSE,BURKHART_VOL (fia_vol_r89.for:237),fiaeq2nveleq.for:526,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00CLK0806,S,00,CLK0,806,direct_volume,FALSE,CLARK_VOL (fia_vol_r89.for:29),fiaeq2nveleq.for:593,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00CLK0833,S,00,CLK0,833,direct_volume,FALSE,CLARK_VOL (fia_vol_r89.for:29),fiaeq2nveleq.for:606,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00CLK1806,S,00,CLK1,806,direct_volume,FALSE,CLARK_VOL (fia_vol_r89.for:29),fiaeq2nveleq.for:592,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00CLK1833,S,00,CLK1,833,direct_volume,FALSE,CLARK_VOL (fia_vol_r89.for:29),fiaeq2nveleq.for:605,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00FAR0121,S,00,FAR0,121,direct_volume,FALSE,FARRAR_VOL (fia_vol_r89.for:278),fiaeq2nveleq.for:481,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00SCH0831,S,00,SCH0,831,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fiaeq2nveleq.for:602,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00SCH1831,S,00,SCH1,831,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fiaeq2nveleq.for:603,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S00SRS0***,S,00,SRS0,***,direct_volume,FALSE,SRS_VOL (fia_se_vol.for:14),fiaeq2nveleq.for:61,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
S01BUR0131,S,01,BUR0,131,direct_volume,FALSE,BURKHART_VOL (fia_vol_r89.for:237),fiaeq2nveleq.for:525,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S01BUR1131,S,01,BUR1,131,direct_volume,FALSE,BURKHART_VOL (fia_vol_r89.for:237),fiaeq2nveleq.for:524,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
S99BRA****,S,99,BRA*,***,direct_volume,FALSE,BRANDEIS_VOL (fia_vol_carib.for:15),fiaeq2nveleq.for:369,"FIA national volume-equation family, REGN=S (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
???F??????,?,??,F???,???,flewelling_2pt,TRUE,"SF_DS (via TAPERMODEL, profile.f:1356-1359)",profile.f:1356,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Umbrella dispatch rule: profile.f TAPERMODEL tests only VOLEQ(4:4)='F'.OR.'f' to reach the whole Flewelling family; the specific sub-form (2-point FW2, 3-point FW3/F32/F33, or 2pt-height-unknown) is resolved by chars(4:6) inside FWINIT/calcdia.f, not by profile.f itself. See the FW2/FW3/F32/F33 pattern rows below for the sub-form split."
???FW2????,?,??,FW2?,???,flewelling_2pt,TRUE,SF_DS (sf_2pt.f/sf_2pth.f) via FWINIT,calcdia.f:108,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). 2-point Flewelling form (DBH + total height); calcdia.f:108-114 and ht2topd.f:69-74 test VOLEQ(4:6)='FW2' explicitly."
???FW3????,?,??,FW3?,???,flewelling_3pt,TRUE,SF_DS+SF_YHAT3 (sf_3pt.f) via FWINIT,calcdia.f:108,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). 3-point Flewelling calibration form (DBH + total height + 1-2 upper measurements); tested alongside FW2 at calcdia.f:108-114."
???F32????,?,??,F32?,???,flewelling_3pt,TRUE,SF_DS+SF_YHAT3 (sf_3z.f) via FWINIT,calcdia.f:109,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). 3-point Flewelling variant tested explicitly at calcdia.f:109 (VOLEQ(4:6)='F32'); exact distinction from FW3/F33 NOT DETERMINED beyond the sf_3pt.f vs sf_3z.f file split noted in NVEL_INVENTORY.md Sec 3.1."
???F33????,?,??,F33?,???,flewelling_3pt,TRUE,SF_DS+SF_YHAT3 (sf_3z.f) via FWINIT,calcdia.f:110,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). 3-point Flewelling variant tested explicitly at calcdia.f:110 (VOLEQ(4:6)='F33'); see F32 note."
???CZ2????,?,??,CZ2?,???,r2_taper,TRUE,R2TAP - Max & Burkhart model (r2tap.f:182),profile.f:1362,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). R2TAP dispatches internally on the VOLEQ suffix; CZ2 selects the Max & Burkhart coefficient set per NVEL_INVENTORY.md Sec 3.8."
???CZ3????,?,??,CZ3?,???,r2_taper,TRUE,R2TAP - Czaplewski 3-point model (r2tap.f:212),calcdia.f:118,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). calcdia.f:118-135 has a dedicated CZ3 initialization branch (TOP6LEN 3-point setup) before calling TAPERMODEL."
???WO2????,?,??,WO2?,???,r5_taper,TRUE,R5TAP - Wensel & Krumland model (r5tap.f:119),profile.f:1369,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Code 'WO2' (apparently Wensel-Olson) does not match the in-file model name 'Wensel and Krumland' - naming inconsistency, NVEL_INVENTORY.md Sec 3.9/12.6."
???DEM????,?,??,DEM?,???,r10_taper,TRUE,R10TAP (r10tap.f:2),profile.f:1372,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
???CUR????,?,??,CUR?,???,r10_taper,TRUE,R10TAP (r10tap.f:2),profile.f:1376,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
???BRU????,?,??,BRU?,???,r10_taper,TRUE,R10TAP/R10VOL (grouped with DEM/CUR),volinit.f:453,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Not tested inside profile.f's TAPERMODEL itself; volinit.f:453-455 groups BRU with DEM/CUR before calling PROFILE or R10VOL directly."
???JB2????,?,??,JB2?,???,r1_taper,TRUE,R1TAP (r1tap.f:3),profile.f:1378,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
???BEH????,?,??,BEH?,???,behre_taper,TRUE,"BEHTAP, non-'B' branch, fixed A=0.62 (blmtap.f:284-310)",profile.f:1395,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). profile.f/calcdia.f/ht2topd.f all test VOLEQ(4:6)='BEH' the same way; BEHTAP itself then re-branches on VOLEQ(1:1) - see the B??BEH???? row for the BLM sub-case."
B??BEH????,B,??,BEH?,???,blm_taper,TRUE,"BEHTAP -> BLMTAPEQ + BLMTAP (blmtap.f:275,285,4)",blmtap.f:285,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character). Inside BEHTAP, VOLEQ(1:1)='B'.OR.'b' selects the BLM profile-group taper via BLMTAPEQ+BLMTAP instead of the plain Behre formula."
???MAT????,?,??,MAT?,???,r4_driver,TRUE,R4MATTAPER (r4vol.f:544),profile.f:1398,"PATTERN ROW (mnemonic/substring dispatch rule, not a literal VOLEQ string; '?' = wildcard/any character)."
